Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Naremburn,-33.81731,151.20148999999998,Whisk Espresso,-33.82209418174402,151.19654945311177,Coffee Shop
Naremburn,-33.81731,151.20148999999998,Zoukis Coffee Box,-33.820723,151.193111,Café
Naremburn,-33.81731,151.20148999999998,The Bucket Filler,-33.822875,151.19571,Café
Naremburn,-33.81731,151.20148999999998,Jm Formula,-33.821019,151.193409,Café
Naremburn,-33.81731,151.20148999999998,Salt & Jam,-33.824496,151.200962,Café
Naremburn,-33.81731,151.20148999999998,Fresh,-33.82575374715879,151.20170395187495,Café
Naremburn,-33.81731,151.20148999999998,Salmon & Bear,-33.823307,151.20134,Restaurant
Naremburn,-33.81731,151.20148999999998,By Ello,-33.82445,151.200851,Café
Naremburn,-33.81731,151.20148999999998,Annata,-33.82503,151.20121,American Restaurant
Naremburn,-33.81731,151.20148999999998,Korn Home Thai,-33.824043337507824,151.20087035746326,Thai Restaurant
Naremburn,-33.81731,151.20148999999998,Superfresh,-33.82288933296988,151.20032663305054,Farmers Market
Naremburn,-33.81731,151.20148999999998,Tokyo Loco Bowl,-33.82524159746956,151.20086611001705,Japanese Restaurant
Naremburn,-33.81731,151.20148999999998,Oven,-33.82197554762625,151.19640845019063,Café
Naremburn,-33.81731,151.20148999999998,The Moody Chef Cafe,-33.82287650398686,151.19710798135253,Café
Naremburn,-33.81731,151.20148999999998,Guzman Y Gomez,-33.824644919393194,151.20123243130013,Mexican Restaurant
Naremburn,-33.81731,151.20148999999998,Bean Drinking,-33.82569915047724,151.20153834422032,Coffee Shop
Naremburn,-33.81731,151.20148999999998,Kürtősh,-33.82452705987874,151.20088051005328,Café
Naremburn,-33.81731,151.20148999999998,The Incinerator,-33.81137695692305,151.2018466949125,Café
Naremburn,-33.81731,151.20148999999998,Cavalier Specialty Coffee,-33.82430783939411,151.19903866985183,Café
Naremburn,-33.81731,151.20148999999998,BahBQ Brazilian Grill,-33.82411602029454,151.20151172273853,Churrascaria
Naremburn,-33.81731,151.20148999999998,Peter Pan's Ristoranté and Pizzeria,-33.825067884636496,151.20092103794806,Italian Restaurant
Naremburn,-33.81731,151.20148999999998,Bravo Trattoria,-33.82567117296644,151.20102251206168,Italian Restaurant
Naremburn,-33.81731,151.20148999999998,Fast and Healthy,-33.824867,151.200997,Pizza Place
Naremburn,-33.81731,151.20148999999998,Garfish,-33.824909495435904,151.20214022284608,Seafood Restaurant
Naremburn,-33.81731,151.20148999999998,Wooden Whisk,-33.823866290381446,151.19873317122597,Café
Naremburn,-33.81731,151.20148999999998,Fix,-33.82382686619074,151.200693341103,Café
Naremburn,-33.81731,151.20148999999998,Charlie Lovett,-33.82390105628118,151.20085764358416,Café
Naremburn,-33.81731,151.20148999999998,North Sydney Leagues Club,-33.82136,151.20871,Sports Bar
Naremburn,-33.81731,151.20148999999998,Subway,-33.82533616557882,151.20082707193794,Sandwich Place
Naremburn,-33.81731,151.20148999999998,Cafe 117,-33.82233428955078,151.20095825195312,Café
North Willoughby,-33.79541,151.20101,Chargrill Charlies,-33.79545979048756,151.20051083788613,Fast Food Restaurant
North Willoughby,-33.79541,151.20101,High Street Chickens,-33.79546,151.200575,Fast Food Restaurant
North Willoughby,-33.79541,151.20101,High Street Bakery,-33.795624787475965,151.20049067915852,Bakery
North Willoughby,-33.79541,151.20101,Dose Espresso,-33.7964728498021,151.20102930948272,Café
North Willoughby,-33.79541,151.20101,Gochiso,-33.796484043016626,151.20109333427658,Japanese Restaurant
North Willoughby,-33.79541,151.20101,The Italian,-33.79652912686413,151.2009331481694,Italian Restaurant
North Willoughby,-33.79541,151.20101,High Street Deli,-33.796492,151.200977,Deli / Bodega
North Willoughby,-33.79541,151.20101,Taboosh Lebanese Restaurant,-33.797003,151.200473,Lebanese Restaurant
North Willoughby,-33.79541,151.20101,I Love Pizza Willoughby,-33.79422,151.1961,Pizza Place
North Willoughby,-33.79541,151.20101,The Italian Bar Pizza,-33.79644,151.20112,Pizza Place
North Willoughby,-33.79541,151.20101,Vina Bakehouse,-33.79638471172083,151.20124863852052,Bakery
North Willoughby,-33.79541,151.20101,SML cafe,-33.793467,151.196465,Café
North Willoughby,-33.79541,151.20101,Seoulmate,-33.79332,151.195871,Korean Restaurant
North Willoughby,-33.79541,151.20101,Express Thai Noodle Hut,-33.79270189675285,151.19563042281055,Thai Restaurant
North Willoughby,-33.79541,151.20101,Curry Express Willoughby,-33.792875671916995,151.19575083342,Indian Restaurant
North Willoughby,-33.79541,151.20101,Indian House of Flames,-33.79274,151.19528,Indian Restaurant
North Willoughby,-33.79541,151.20101,"Willoughby Woodfire Pizza, Pide & Kebabs",-33.79296,151.19612,Pizza Place
North Willoughby,-33.79541,151.20101,Pasargad Restaurant,-33.79293,151.19586,Persian Restaurant
North Willoughby,-33.79541,151.20101,Ribs & Burgers,-33.792352474133054,151.1954637231054,Burger Joint
North Willoughby,-33.79541,151.20101,BBQ Factory,-33.79248,151.1959,BBQ Joint
North Willoughby,-33.79541,151.20101,Bakealicious,-33.79753,151.20949,Bakery
North Willoughby,-33.79541,151.20101,Ray's Place,-33.79161,151.19905,Café
North Willoughby,-33.79541,151.20101,The Cheesecake Shop,-33.79422,151.19672,Dessert Shop
North Willoughby,-33.79541,151.20101,Top Speed Thai,-33.79286911675826,151.19568628108482,Thai Restaurant
North Willoughby,-33.79541,151.20101,Fattoosh,-33.79316,151.19556,Lebanese Restaurant
North Willoughby,-33.79541,151.20101,Sonia's International Food,-33.792968835493134,151.19572806857886,Snack Place
North Willoughby,-33.79541,151.20101,Soul Plate,-33.801487,151.199042,Café
North Willoughby,-33.79541,151.20101,Anto's Pizza,-33.7931,151.19618,Pizza Place
North Willoughby,-33.79541,151.20101,No Ordinary Cafe,-33.800844047607555,151.19919162120925,Café
North Willoughby,-33.79541,151.20101,Sakari Teppanyaki,-33.79274,151.19528,Japanese Restaurant
North Willoughby,-33.79541,151.20101,Maitre Karl,-33.796279,151.200833,German Restaurant
North Willoughby,-33.79541,151.20101,Sakari,-33.789622,151.197505,Japanese Restaurant
North Willoughby,-33.79541,151.20101,Crust Gourmet Pizza Bar,-33.79283,151.19532,Pizza Place
North Willoughby,-33.79541,151.20101,Yum Yum Thai,-33.79278184783712,151.195705303741,Thai Restaurant
North Willoughby,-33.79541,151.20101,Crocodile Senior Thai,-33.79251822643894,151.1956028620111,Thai Restaurant
North Willoughby,-33.79541,151.20101,Chang Ton Thai,-33.793006,151.195745,Thai Restaurant
North Willoughby,-33.79541,151.20101,Sniper's Spoon,-33.792692,151.19549,Thai Restaurant
North Willoughby,-33.79541,151.20101,Tradisional Indonesian,-33.79422,151.1961,Indonesian Restaurant
North Willoughby,-33.79541,151.20101,Niche Foods Cafe,-33.78769856508747,151.2016695158881,Café
North Willoughby,-33.79541,151.20101,Persian Flame,-33.79296,151.19612,Persian Restaurant
North Willoughby,-33.79541,151.20101,La Fiamma Pizza and Pasta,-33.795769609332964,151.19675818092253,Pizza Place
North Willoughby,-33.79541,151.20101,Chinese Restaurant,-33.792906,151.195653,Chinese Restaurant
North Willoughby,-33.79541,151.20101,Zen @ Willoughby,-33.79422,151.1961,Japanese Restaurant
North Willoughby,-33.79541,151.20101,Asakaze,-33.79646960499271,151.20391224013298,Sushi Restaurant
North Willoughby,-33.79541,151.20101,Grape Garden Peking,-33.80051645605517,151.19991685452868,Chinese Restaurant
North Willoughby,-33.79541,151.20101,Honest Bowl,-33.79422,151.1961,Restaurant
North Willoughby,-33.79541,151.20101,Bowan Island Bakery,-33.789793354611604,151.2029389958844,Bakery
North Willoughby,-33.79541,151.20101,Kalay's Kitchen,-33.793214680691165,151.19582863829075,Café
North Willoughby,-33.79541,151.20101,Raffi's,-33.792614,151.19531,Café
Northbridge,-33.8112,151.2183,The Owls Cafe,-33.81223,151.21804,Café
Northbridge,-33.8112,151.2183,Sushi Joy,-33.810487109368545,151.20885154695665,Japanese Restaurant
Northbridge,-33.8112,151.2183,Sri Thai Cuisine,-33.81126,151.21155,Thai Restaurant
Northbridge,-33.8112,151.2183,Bay Twenty Three,-33.812058,151.210572,Australian Restaurant
Northbridge,-33.8112,151.2183,Cafe 202,-33.811917019446035,151.21821563636806,Café
Northbridge,-33.8112,151.2183,the thai northbridge,-33.810948,151.211458,Thai Restaurant
Northbridge,-33.8112,151.2183,Don Corleones,-33.811019415022834,151.2114365876462,Deli / Bodega
Northbridge,-33.8112,151.2183,O' Siam,-33.81102734548525,151.21123168388712,Thai Restaurant
Northbridge,-33.8112,151.2183,Psycho Chicken,-33.810898,151.211264,Fast Food Restaurant
Northbridge,-33.8112,151.2183,Raymonds at Northbridge,-33.81149241302019,151.21105523919576,Chinese Restaurant
Northbridge,-33.8112,151.2183,Rocking Rolls Fuision Sushi Bar,-33.810383,151.208891,Sushi Restaurant
Northbridge,-33.8112,151.2183,Nicoletto's Pizzeria,-33.81039,151.20956,Italian Restaurant
Northbridge,-33.8112,151.2183,Bakers Delight,-33.80999135949263,151.20890376812196,Bakery
Northbridge,-33.8112,151.2183,Campos Coffee,-33.810923,151.210635,Coffee Shop
Northbridge,-33.8112,151.2183,Great Sausages,-33.810925,151.211066,BBQ Joint
Northbridge,-33.8112,151.2183,Twenty Eight Espresso,-33.81057,151.21077,Coffee Shop
Northbridge,-33.8112,151.2183,Mokador,-33.810973,151.211747,Café
Northbridge,-33.8112,151.2183,Cafe Politico,-33.810946,151.21148,Café
Northbridge,-33.8112,151.2183,Tamp Espresso,-33.811136,151.212609,Café
Northbridge,-33.8112,151.2183,Milk Bar Espresso,-33.811053078447465,151.2107251173978,Café
Northbridge,-33.8112,151.2183,Sailors Bay Cafe,-33.81114,151.21114,Café
Northbridge,-33.8112,151.2183,The Royale Blend Cafe,-33.81047090293004,151.20896637665572,Café
Northbridge,-33.8112,151.2183,Intelligentsia,-33.809883,151.20905,Café
Northbridge,-33.8112,151.2183,Borruso's Wood Fired Pizza & Pizza,-33.811656,151.211091,Pizza Place
Northbridge,-33.8112,151.2183,Borruso's Pizza & Pasta,-33.811458532092956,151.21090129904354,Pizza Place
Northbridge,-33.8112,151.2183,Sam n’ Sing Laksa House,-33.81148,151.21107,Chinese Restaurant
Northbridge,-33.8112,151.2183,Sushiru,-33.81021,151.20905,Japanese Restaurant
Northbridge,-33.8112,151.2183,Otasuke Bento & Sushi,-33.810112,151.20882,Japanese Restaurant
Northbridge,-33.8112,151.2183,Honki Haus,-33.81041,151.20962,Asian Restaurant
Northbridge,-33.8112,151.2183,Attimo,-33.81066131591797,151.2095947265625,Italian Restaurant
Northbridge,-33.8112,151.2183,Sergio's cake Shop,-33.810084893764575,151.20904036859122,Café
Northbridge,-33.8112,151.2183,Ritual,-33.81139,151.21241,Café
Northbridge,-33.8112,151.2183,Schmooze Cafe,-33.81097536087907,151.21158770848905,Café
Northbridge,-33.8112,151.2183,Inner cravings,-33.81002135331608,151.20902329352612,Café
Northbridge,-33.8112,151.2183,The Local,-33.81093575388015,151.21132844396254,Café
Northbridge,-33.8112,151.2183,bonds corner cafe,-33.81008,151.222489,Café
Northbridge,-33.8112,151.2183,Vina Bakehouse,-33.810948,151.211534,Bakery
Northbridge,-33.8112,151.2183,Tram Expresso,-33.811204,151.212656,Café
Northbridge,-33.8112,151.2183,Pizza Tutti's,-33.810905,151.211599,Italian Restaurant
Northbridge,-33.8112,151.2183,Brown Rice Sushi,-33.810969,151.211363,Japanese Restaurant
Northbridge,-33.8112,151.2183,Ginger,-33.810676,151.209709,Asian Restaurant
Northbridge,-33.8112,151.2183,Cafe Allegra,-33.81005109705896,151.2089493015986,Café
Castlecrag,-33.80028,151.22003,Motza,-33.802788,151.21321,Pizza Place
Castlecrag,-33.80028,151.22003,Simon Johnson,-33.80245913397738,151.21207107587963,Deli / Bodega
Castlecrag,-33.80028,151.22003,Back & Forth,-33.80273,151.21224,Café
Castlecrag,-33.80028,151.22003,Butterfly,-33.80272780672132,151.2117724027133,Café
Castlecrag,-33.80028,151.22003,Dukbaegi,-33.79582944604068,151.2132807334018,Korean Restaurant
Castlecrag,-33.80028,151.22003,Baiyok Thai Restaurant,-33.802383,151.211393,Thai Restaurant
Castlecrag,-33.80028,151.22003,Bai Yok Thai,-33.80238,151.21315,Thai Restaurant
Castlecrag,-33.80028,151.22003,Lilydale Free Range Chicken,-33.80241,151.212344,Fast Food Restaurant
Castlecrag,-33.80028,151.22003,Yang & Co,-33.80218,151.21192,Asian Restaurant
Castlecrag,-33.80028,151.22003,Bistro Mekong,-33.80273,151.21224,Asian Restaurant
Castlecrag,-33.80028,151.22003,Canton Kitchen,-33.802675,151.211721,Cantonese Restaurant
Castlecrag,-33.80028,151.22003,Martha's,-33.802312989047664,151.21210252669334,Eastern European Restaurant
Castlecrag,-33.80028,151.22003,apera,-33.80245494240178,151.21243000030518,Restaurant
Castlecrag,-33.80028,151.22003,Four Saints Espresso and Kitchen,-33.802468,151.212261,Café
Castlecrag,-33.80028,151.22003,Cottage & Coast,-33.802474,151.213315,Café
Castlecrag,-33.80028,151.22003,Pam's Cafe,-33.80246875126076,151.21202532369165,Café
Castlecrag,-33.80028,151.22003,Ganache Patisserie Française,-33.80243728218593,151.21203635378654,Bakery
Middle Cove,-33.79242,151.21235,Dukbaegi,-33.79582944604068,151.2132807334018,Korean Restaurant
Middle Cove,-33.79242,151.21235,Bakealicious,-33.79753,151.20949,Bakery
Middle Cove,-33.79242,151.21235,Yas Cafe,-33.794391,151.208571,Café
Middle Cove,-33.79242,151.21235,Tea Too,-33.79628788357525,151.2103266954543,Tea Room
Willoughby East,-33.79861,151.20628,Dose Espresso,-33.7964728498021,151.20102930948272,Café
Willoughby East,-33.79861,151.20628,High Street Bakery,-33.795624787475965,151.20049067915852,Bakery
Willoughby East,-33.79861,151.20628,Gochiso,-33.796484043016626,151.20109333427658,Japanese Restaurant
Willoughby East,-33.79861,151.20628,Via Alta,-33.79623,151.20103,Italian Restaurant
Willoughby East,-33.79861,151.20628,Simon Johnson,-33.80245913397738,151.21207107587963,Deli / Bodega
Willoughby East,-33.79861,151.20628,Butterfly,-33.80272780672132,151.2117724027133,Café
Willoughby East,-33.79861,151.20628,Back & Forth,-33.80273,151.21224,Café
Willoughby East,-33.79861,151.20628,The Tricycle Cafe,-33.80361,151.19893,Café
Willoughby East,-33.79861,151.20628,Gourmet Source,-33.802567,151.20977,Deli / Bodega
Willoughby East,-33.79861,151.20628,Maitre Karl,-33.796279,151.200833,German Restaurant
Willoughby East,-33.79861,151.20628,Baiyok Thai Restaurant,-33.802383,151.211393,Thai Restaurant
Willoughby East,-33.79861,151.20628,Dukbaegi,-33.79582944604068,151.2132807334018,Korean Restaurant
Willoughby East,-33.79861,151.20628,The Italian,-33.79652912686413,151.2009331481694,Italian Restaurant
Willoughby East,-33.79861,151.20628,High Street Deli,-33.796492,151.200977,Deli / Bodega
Willoughby East,-33.79861,151.20628,Bai Yok Thai,-33.80238,151.21315,Thai Restaurant
Willoughby East,-33.79861,151.20628,Grape Garden Peking,-33.80051645605517,151.19991685452868,Chinese Restaurant
Willoughby East,-33.79861,151.20628,Lilydale Free Range Chicken,-33.80241,151.212344,Fast Food Restaurant
Willoughby East,-33.79861,151.20628,Asakaze,-33.79646960499271,151.20391224013298,Sushi Restaurant
Willoughby East,-33.79861,151.20628,No Ordinary Cafe,-33.800844047607555,151.19919162120925,Café
Willoughby East,-33.79861,151.20628,Motza,-33.802788,151.21321,Pizza Place
Willoughby East,-33.79861,151.20628,Yang & Co,-33.80218,151.21192,Asian Restaurant
Willoughby East,-33.79861,151.20628,Yeung's Golden Pagoda,-33.80241948798446,151.2082317680697,Tea Room
Willoughby East,-33.79861,151.20628,C's Cafe,-33.80323651901175,151.20037785541098,Café
Willoughby East,-33.79861,151.20628,Bakealicious,-33.79753,151.20949,Bakery
Willoughby East,-33.79861,151.20628,Canton Kitchen,-33.802675,151.211721,Cantonese Restaurant
Willoughby East,-33.79861,151.20628,Arax Restaurant,-33.80391,151.19914,Pizza Place
Willoughby East,-33.79861,151.20628,The Italian Bar Pizza,-33.79644,151.20112,Pizza Place
Willoughby East,-33.79861,151.20628,Martha's,-33.802312989047664,151.21210252669334,Eastern European Restaurant
Willoughby East,-33.79861,151.20628,Bistro Mekong,-33.80273,151.21224,Asian Restaurant
Willoughby East,-33.79861,151.20628,Yas Cafe,-33.794391,151.208571,Café
Willoughby East,-33.79861,151.20628,apera,-33.80245494240178,151.21243000030518,Restaurant
Willoughby East,-33.79861,151.20628,Chargrill Charlies,-33.79545979048756,151.20051083788613,Fast Food Restaurant
Willoughby East,-33.79861,151.20628,Tea Too,-33.79628788357525,151.2103266954543,Tea Room
Willoughby East,-33.79861,151.20628,Vina Bakehouse,-33.79638471172083,151.20124863852052,Bakery
Willoughby East,-33.79861,151.20628,Taboosh Lebanese Restaurant,-33.797003,151.200473,Lebanese Restaurant
Willoughby East,-33.79861,151.20628,Pam's Cafe,-33.80246875126076,151.21202532369165,Café
Willoughby East,-33.79861,151.20628,Cottage & Coast,-33.802474,151.213315,Café
Willoughby East,-33.79861,151.20628,Soul Plate,-33.801487,151.199042,Café
Willoughby East,-33.79861,151.20628,Four Saints Espresso and Kitchen,-33.802468,151.212261,Café
Willoughby East,-33.79861,151.20628,Ganache Patisserie Française,-33.80243728218593,151.21203635378654,Bakery
Willoughby East,-33.79861,151.20628,Aroma Gallery,-33.803035,151.211847,Chinese Restaurant
Willoughby East,-33.79861,151.20628,High Street Chickens,-33.79546,151.200575,Fast Food Restaurant
Buxton,-34.25586,150.53885,Buxton Take-Away,-34.25452451505219,150.53511682037794,Burger Joint
Warragamba,-33.88941,150.59853,Chambo's Country Bakehouse,-33.891534,150.604005,Bakery
Warragamba,-33.88941,150.59853,Pietro's Pizza,-33.890986,150.604666,Pizza Place
Warragamba,-33.88941,150.59853,Welcome Chinese Restaurant,-33.89186,150.6038,Chinese Restaurant
Warragamba,-33.88941,150.59853,Skippies Takeaway,-33.891144,150.604237,Restaurant
Warragamba,-33.88941,150.59853,Jo's cafe,-33.889042,150.604009,Café
Tahmoor,-34.229240000000004,150.59106,Where Ya Bean,-34.226604,150.59161,Café
Tahmoor,-34.229240000000004,150.59106,Scotties,-34.22874069213867,150.58897399902344,Pizza Place
Tahmoor,-34.229240000000004,150.59106,Eat This,-34.223823,150.593339,Falafel Restaurant
Tahmoor,-34.229240000000004,150.59106,Jack and Royal Thai Restaurant,-34.22365,150.59276,Thai Restaurant
Tahmoor,-34.229240000000004,150.59106,Feast @ Tahmoor,-34.22383223188538,150.59290409088135,Diner
Tahmoor,-34.229240000000004,150.59106,Tahmoor Centre Bakehouse,-34.22289,150.592639,Bakery
Tahmoor,-34.229240000000004,150.59106,McDonald's,-34.23007,150.58737,Fast Food Restaurant
Tahmoor,-34.229240000000004,150.59106,Tahmoor Pizza Bar,-34.22393,150.59204,Pizza Place
Tahmoor,-34.229240000000004,150.59106,KFC,-34.222691,150.593151,Fast Food Restaurant
Tahmoor,-34.229240000000004,150.59106,The Lucky Chinese Restaurant,-34.223892,150.593128,Chinese Restaurant
Tahmoor,-34.229240000000004,150.59106,Tonio's,-34.225902015374714,150.5889235261803,Mediterranean Restaurant
Tahmoor,-34.229240000000004,150.59106,Subway,-34.22325975039133,150.5931862940401,Sandwich Place
Tahmoor,-34.229240000000004,150.59106,Big George's Seafood,-34.222363,150.592942,Fish & Chips Shop
Tahmoor,-34.229240000000004,150.59106,Danno's Takeaway,-34.22393,150.59204,Fish & Chips Shop
Tahmoor,-34.229240000000004,150.59106,Delicous Noodle House,-34.224193,150.593212,Noodle House
Tahmoor,-34.229240000000004,150.59106,Michel's Patisserie,-34.22278,150.59245,Coffee Shop
Tahmoor,-34.229240000000004,150.59106,Indy's Restaurant,-34.22519,150.5919,Indian Restaurant
Tahmoor,-34.229240000000004,150.59106,Jo Jo's Cafe,-34.226906,150.59035,Café
Tahmoor,-34.229240000000004,150.59106,Cafe Denfield,-34.221982,150.59197,Café
Picton,-34.17555,150.60061000000002,Picton Kings Charcoal Chicken,-34.17455238687533,150.5943143611666,Burger Joint
Yanderra,-34.31978,150.57185,The Eagle's Rest,-34.322493,150.573189,Fish & Chips Shop
Razorback,-34.15978,150.64412,Common Ground Cafe & Bakery,-34.163325,150.635267,Café
Darling Point,-33.872370000000004,151.2356,Rushcutters Bay Yacht Club,-33.87292966834355,151.23427932458392,Australian Restaurant
Darling Point,-33.872370000000004,151.2356,Cafe Mia,-33.87922916561886,151.23653375695983,Café
Darling Point,-33.872370000000004,151.2356,Niji Restaurant and Bar,-33.877785,151.241632,Japanese Restaurant
Darling Point,-33.872370000000004,151.2356,Bar Latte,-33.87874461203203,151.23607171365953,Café
Darling Point,-33.872370000000004,151.2356,Saké,-33.87601,151.24327,Japanese Restaurant
Darling Point,-33.872370000000004,151.2356,Arte Bianca,-33.87621,151.24213,Italian Restaurant
Darling Point,-33.872370000000004,151.2356,Antonio’s Trattoria,-33.872772,151.227065,Italian Restaurant
Darling Point,-33.872370000000004,151.2356,Rushcutters Bay Park Kiosk,-33.87558654359367,151.2314098665585,Café
Darling Point,-33.872370000000004,151.2356,Zack's Chickens,-33.87895904405897,151.23590741483608,Sandwich Place
Darling Point,-33.872370000000004,151.2356,Lot19 Cafe,-33.87368724494587,151.2272942491008,Café
Darling Point,-33.872370000000004,151.2356,The Lookout,-33.87008,151.22863,Café
Darling Point,-33.872370000000004,151.2356,Hoh Won Chinese Restaurant,-33.87706029969118,151.24242563542379,Chinese Restaurant
Darling Point,-33.872370000000004,151.2356,Cosmopolitan Cafe,-33.87701033503325,151.24262963379724,Café
Darling Point,-33.872370000000004,151.2356,Elizabeth Bay Cafe,-33.871912227410014,151.22770159882728,Café
Darling Point,-33.872370000000004,151.2356,Lizzie Bay Gourmet,-33.87208,151.22891,Deli / Bodega
Darling Point,-33.872370000000004,151.2356,Brown Rice Sushi,-33.87653181,151.24348831,Japanese Restaurant
Darling Point,-33.872370000000004,151.2356,New Beach Cafe,-33.874156,151.234089,Coffee Shop
Darling Point,-33.872370000000004,151.2356,Elbon Coffee,-33.876913331088154,151.24427534608895,Coffee Roaster
Darling Point,-33.872370000000004,151.2356,Sushi 2 Go,-33.87928334739002,151.23630756138172,Sushi Restaurant
Darling Point,-33.872370000000004,151.2356,Matteo,-33.87778227666157,151.24158024787903,Italian Restaurant
Darling Point,-33.872370000000004,151.2356,Whos Cooking,-33.878939696771845,151.2367043881709,Salad Place
Darling Point,-33.872370000000004,151.2356,Peters Meats,-33.878984,151.236487,BBQ Joint
Darling Point,-33.872370000000004,151.2356,Allegro Bar,-33.876145,151.241849,Café
Darling Point,-33.872370000000004,151.2356,Vanilla Jam,-33.878742042049545,151.24216496944427,Café
Darling Point,-33.872370000000004,151.2356,Bar Zeppa,-33.876849,151.243421,Café
Darling Point,-33.872370000000004,151.2356,Cafe Baccarat,-33.875819,151.244007,Café
Darling Point,-33.872370000000004,151.2356,French Riviera Homemade Ice Cream,-33.87713374456292,151.2433158399848,Ice Cream Shop
Darling Point,-33.872370000000004,151.2356,filosofy,-33.87646153794289,151.24193035513846,Café
Darling Point,-33.872370000000004,151.2356,Moka Sushi,-33.87864877264232,151.23522761874017,Sushi Restaurant
Darling Point,-33.872370000000004,151.2356,Flavour of India,-33.8781665,151.234603,Indian Restaurant
Darling Point,-33.872370000000004,151.2356,Bei Amici,-33.87677,151.23372,Italian Restaurant
Darling Point,-33.872370000000004,151.2356,Bukhara,-33.87609,151.24216,Indian Restaurant
Darling Point,-33.872370000000004,151.2356,White Rabbit Double Bay,-33.87621,151.24213,Café
Darling Point,-33.872370000000004,151.2356,The Lab Cafe,-33.879447941489595,151.2360978126526,Café
Darling Point,-33.872370000000004,151.2356,18 Footers,-33.87343410571521,151.2425445163368,Boat or Ferry
Darling Point,-33.872370000000004,151.2356,Rushcutters Bay Tennis Café,-33.8739099921816,151.22895683823077,Café
Darling Point,-33.872370000000004,151.2356,Café Sur L’avenue,-33.87584,151.24379,Café
Darling Point,-33.872370000000004,151.2356,The Depot,-33.87707163204425,151.23355636677655,Café
Darling Point,-33.872370000000004,151.2356,Cafe Black Bay,-33.876075381849304,151.22817389667034,Café
Darling Point,-33.872370000000004,151.2356,Richie's Cafe + Convenience,-33.870663,151.238556,Café
Darling Point,-33.872370000000004,151.2356,Cafe Two Ants,-33.87197668183328,151.2281901251053,Café
Darling Point,-33.872370000000004,151.2356,Twenty One,-33.87681433344002,151.24253883632102,Hungarian Restaurant
Darling Point,-33.872370000000004,151.2356,Bar Indigo,-33.876450948733726,151.2438711313714,Café
Darling Point,-33.872370000000004,151.2356,double bakery,-33.8769967223971,151.24174249060587,Bakery
Darling Point,-33.872370000000004,151.2356,Scrumptious Chocolate & Cakes,-33.87688,151.24399,Dessert Shop
Darling Point,-33.872370000000004,151.2356,2028 Espresso,-33.877167,151.243505,Sandwich Place
Darling Point,-33.872370000000004,151.2356,Makizo,-33.87874,151.2369,Japanese Restaurant
Darling Point,-33.872370000000004,151.2356,Pott'spot Cafe,-33.87144,151.2269,Café
Darling Point,-33.872370000000004,151.2356,Bayview Village Cafe,-33.87623,151.242526,Café
Darling Point,-33.872370000000004,151.2356,Café Perons,-33.87728945832344,151.239003368542,Café
Woollahra,-33.88581,151.24417,Chiswick Restaurant,-33.88602,151.2398,Australian Restaurant
Woollahra,-33.88581,151.24417,Cafe Parterre,-33.88777,151.24017,Café
Woollahra,-33.88581,151.24417,WA Japanese Restaurant Cafe,-33.891166412962185,151.24543653849318,Japanese Restaurant
Woollahra,-33.88581,151.24417,Calabur Cafe and Diner,-33.892214,151.247076,Australian Restaurant
Woollahra,-33.88581,151.24417,Domino's Pizza,-33.8911461448373,151.24492483187055,Pizza Place
Woollahra,-33.88581,151.24417,Little Jean,-33.8778851158829,151.2439664347906,Café
Woollahra,-33.88581,151.24417,O Superfood,-33.891210150376246,151.2451810159561,Café
Woollahra,-33.88581,151.24417,The Mill,-33.891457,151.24533,Gastropub
Woollahra,-33.88581,151.24417,Bondi Pizza,-33.89142,151.25082,Pizza Place
Woollahra,-33.88581,151.24417,Chargrill Charlie's,-33.88825143222717,151.23804092465298,Fried Chicken Joint
Woollahra,-33.88581,151.24417,Luxe Espresso,-33.8919092640681,151.2506324812108,Café
Woollahra,-33.88581,151.24417,Thai Yong,-33.89167,151.24603,Thai Restaurant
Woollahra,-33.88581,151.24417,Spice Me Thai,-33.89199365924327,151.25068622690213,Thai Restaurant
Woollahra,-33.88581,151.24417,China Diner,-33.878058,151.243962,Chinese Restaurant
Woollahra,-33.88581,151.24417,KukThai,-33.88819929799404,151.2383258923519,Thai Restaurant
Woollahra,-33.88581,151.24417,Bert & Roy's,-33.89044490960099,151.2502535457287,Thai Restaurant
Woollahra,-33.88581,151.24417,Niji,-33.891294,151.245463,Japanese Restaurant
Woollahra,-33.88581,151.24417,David Jones Food Hall,-33.89108642003403,151.2502884695051,Food Court
Woollahra,-33.88581,151.24417,Do Dee Noodle Bar,-33.89113893002727,151.24835629578246,Thai Restaurant
Woollahra,-33.88581,151.24417,Monty's Sandwich Shop,-33.89235582105935,151.24775687128223,Sandwich Place
Woollahra,-33.88581,151.24417,Danny's,-33.89221992691498,151.2470519542694,Food
Woollahra,-33.88581,151.24417,Starbucks,-33.891673,151.249914,Coffee Shop
Woollahra,-33.88581,151.24417,Spaghetti Cafe,-33.89136,151.2484,Italian Restaurant
Woollahra,-33.88581,151.24417,McDonald's,-33.89120360800224,151.24837334823152,Fast Food Restaurant
Woollahra,-33.88581,151.24417,B.U Organics,-33.89339094514418,151.24666689178193,Vegetarian / Vegan Restaurant
Woollahra,-33.88581,151.24417,Santos Coffee Bar,-33.891128,151.250087,Coffee Shop
